Trial,Step_500,Step_1000
559,23.18747269607902,30.471212911782374
560,-41.707965021772154,-56.47390298803328
561,13.250713140320888,23.254985987081845
562,11.320279727277406,-66.8028400681784
563,23.238134636203498,30.073503390573347
564,8.340684168991592,63.17794706606094
565,-43.80357828463224,-60.09881412648149
566,-24.499834127310216,-20.34150967721446
567,-8.993313524100857,56.04247162774132
568,11.685288397673693,-10.735967868570825
569,37.00627589419238,17.260490992890837
570,-40.93571804832523,-110.74973151338853
571,-18.118163927302582,-36.60660336721483
572,-3.1154367441975976,-23.486244335059173
573,-47.98012615370737,-43.16873629546901
574,-14.086512953577458,-9.325585485901113
575,-9.61731764009382,23.68531184373444
576,-27.968072789963294,-11.671988437466302
577,-9.904182588166961,-1.567734996556581
578,-36.667203319093275,2.98508970360198
579,-56.01725163774742,-59.41823675667325
580,44.0293823020257,79.12933755540284
581,-31.320383110845135,-26.167859909836466
582,5.563940502165087,13.192660584382
583,-44.106893398243564,-23.677724448547757
584,30.325267044084217,-37.53645340117244
585,-9.41806054541388,-30.790822670250762
586,4.13161556716455,-42.902988992455484
587,61.78507469029209,59.797961939682416
588,40.340401162024754,23.563420738813157
589,-60.10890462729343,-10.543605486811959
590,10.670399143738937,29.94595695680423
591,-24.74604740200301,-7.283213035920538
592,26.00313412890407,4.51944574846783
593,5.346246833286924,-47.36860682896904
594,6.716667970305333,29.631078563190623
595,6.001283702226546,12.423534555291557
596,-9.674727411636752,0.7355209761677607
597,-18.49633745061989,-22.50181932003208
598,-3.043607350403243,29.827582836476726
599,-11.285572001659304,-31.909360457708857
600,-40.179650757421726,-1.2483716154123876
601,-12.333059044961567,-49.05848886536802
602,25.815074447777214,-4.564760875130874
603,-75.182265023016,-48.57029198442509
604,-5.652123391602709,20.341375988391277
605,24.171093800375544,79.66970506765587
606,29.094850394620067,-2.2571286202518337
607,13.529286756282854,23.044180845349644
608,54.17088152183084,14.753812227633196
609,-78.88550275791023,-55.813636583225744
610,-32.03578465609424,-44.763072452092636
611,-17.660158062576883,8.49584685613084
612,43.7487828932211,88.88831183604042
613,-68.10164111324673,-66.99772014972467
614,-38.891019085961965,11.950117151454124
615,-45.254220834921874,27.255864320598178
616,31.150829329213867,23.24136172581712
617,-1.054058292061228,6.431811493541264
618,20.674609823796096,41.451739684520966
619,-5.5390791436297375,2.691756532600688
620,41.70064531588999,50.648404110049505
621,-18.22842679594904,-57.39801709343188
622,-12.101335665924838,-77.48581301948784
623,51.77833722120857,57.328429535801675
624,-17.20520670145444,16.500058200257108
625,58.76031266700127,7.7478072967038285
626,11.101025385530995,24.396351514772697
627,-53.36698270938946,-38.48451696560609
628,-11.82008961705841,33.58016743927513
629,62.364960579826175,70.96212769010201
630,51.74728713503811,-7.461450644791858
631,26.311137656929173,-7.049423722090902
632,-11.559811977665683,-53.71520821510136
633,29.201239978737377,35.90014694830882
634,-23.645081979102216,-10.885815669993681
635,24.511149486661473,-37.13038061171315
636,-24.560237392440182,20.228478394371123
637,70.52094974657753,46.30853955478023
638,2.188925021836167,-6.823076012261367
639,-35.54060322858388,-36.8071959086535
640,7.599620265822415,-1.166171855785585
641,15.743297750669011,26.537597951370948
642,-61.68219505577443,-48.625598691428216
643,31.709759411260723,11.984590873137513
644,15.384010860776282,11.62676346301518
645,49.09959586480132,43.1696755783492
646,40.18915403923096,64.86550412016511
647,-3.703012456568957,22.805202190305625
648,27.03495508103024,16.969969554123733
649,-8.814343360998382,-27.903785712238694
650,2.628902065503927,-39.91233416089507
651,-31.72462966462825,45.467307135680564
652,2.4289239046008504,-22.24768830716885
653,-22.158683110407853,10.720442952446234
654,48.09379118093086,9.326536722835803
655,-16.2223572750056,-36.47025258963073
656,8.607355699367773,-37.915705194078754
657,14.159797556314363,38.97634175825796
658,-67.63138094520136,-28.473788545300145
659,-19.002477863114482,12.560418396647878
660,-38.34616271075969,41.16796187032282
661,-29.655814687643403,1.444550502479521
662,3.0790899119142607,0.08346030005904623
663,-11.771074863197645,-18.915675367970703
664,36.558607237473694,28.967836092034048
665,-7.306323365138229,-18.510072135318403
666,27.10073141680643,8.457372496265304
667,-78.80688994861909,-77.64369968924508
668,6.112194512050904,22.488303626755915
669,-1.1703962937678312,17.650711358471142
670,1.7738150779733837,6.448906199718276
671,16.125776559146775,-11.005711710363915
672,-22.06146701614211,57.088369844339546
673,24.429688877079588,-38.580086171384096
674,4.302729092568902,3.5438679544363865
675,6.606693779631167,16.551972052363165
676,-25.268952355512894,-39.61063989506192
677,22.074765651361563,-10.06356745555546
678,20.46899259313971,26.81444878675623
679,-32.56987595714971,0.3828764531420177
680,5.328798684694073,44.55347925008642
681,-50.91249109353309,-78.74266566201018
682,3.433127460799953,-1.4349605509940382
683,-18.872560107787088,-39.65183935684654
684,-24.193586580605086,-4.464707796412941
685,-10.935330670344165,0.8020241993069789
686,-12.529705506318964,4.9953465117816584
687,21.500977467226082,-42.026542350575355
688,18.22547073025977,-6.529434806505752
689,-36.88601996809661,-72.49211218124142
690,-71.47489942233607,-56.821820196434984
691,26.721335812164867,30.434782142694832
692,45.1883929536022,51.8821944743528
693,-9.001776706620618,-76.22667389068262
694,48.87582038386331,46.355346283887265
695,-59.28077211275362,-42.83369325193935
696,54.613281295315446,59.053322184310474
697,15.333498228895975,-73.69342411137981
698,-1.9190511536257566,8.029887337474005
699,-28.76161123290986,-54.921735424749585
700,-27.900917326397398,32.11756393541075
701,-3.9724155457014745,10.633631423668714
702,36.758314385493776,66.63955047472943
703,33.74600723665329,26.506672918781703
704,-26.196507019488912,-21.314662552577097
705,-14.278606855197966,10.785271905674765
706,31.518087157624066,67.8475487945152
707,72.01465130931183,98.5294319019867
708,76.91651939855646,67.14351755701142
709,22.24883641931971,23.688829045713238
710,15.004489674002333,-17.157206969652645
711,8.698111413157957,21.74622307387686
712,35.11932905369242,-14.326661234720852
713,-2.688075265155684,35.85098344028439
714,35.70227483719949,23.916610566073906
715,62.510370933962456,11.570106725009785
716,-34.573359890380246,-57.1842715375013
717,3.5036534523678595,14.062323221930091
718,33.97898057991514,34.0646859621223
719,18.902223046140293,35.75664873439102
720,-14.485899270712965,-1.5262767600316507
721,13.116932563250991,7.565974826030766
722,12.544742579504346,-80.33746897704032
723,-34.031061451031455,-40.85116166266953
724,-15.544124469150066,7.126554465845236
725,-8.015159608880797,7.637889659424464
726,-30.024938724304768,-2.313814979951019
727,19.88334827866854,31.195413064409124
728,30.017127389694494,37.74640665183183
729,-32.02453788647934,-25.040123315530156
